id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-polarity3-05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_polarity3_05.wav,Don't either you have drive to be better than the other?,threatening,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_polarity3_05.wav,https://i1.theportalwiki.net/img/4/49/GLaDOS_mp_coop_tbeam_polarity3_05.wav,Cooperative Testing Initiative,Contents,"You both made it. It seems no matter what I try to do to pull you apart or destroy you, you just keep going. Keep testing.",It's like you're just machines.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-polarity3-06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_polarity3_06.wav,It's like you're just machines.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_polarity3_06.wav,https://i1.theportalwiki.net/img/5/5e/GLaDOS_mp_coop_tbeam_polarity3_06.wav,Cooperative Testing Initiative,Contents,Don't either you have drive to be better than the other?,At the start of this course I was worried you were becoming too close but in my attempt to drive you apart I learned something important about trust and betrayal.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-polarity3-16-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_polarity3_16.wav,At the start of this course I was worried you were becoming too close but in my attempt to drive you apart I learned something important about trust and betrayal.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_polarity3_16.wav,https://i1.theportalwiki.net/img/0/0a/GLaDOS_mp_coop_tbeam_polarity3_16.wav,Cooperative Testing Initiative,Contents,It's like you're just machines.,Your brains are too small to feel either of those emotions. So I can trust you one hundred percent.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-polarity3-17-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_polarity3_17.wav,Your brains are too small to feel either of those emotions. So I can trust you one hundred percent.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_polarity3_17.wav,https://i1.theportalwiki.net/img/4/40/GLaDOS_mp_coop_tbeam_polarity3_17.wav,Cooperative Testing Initiative,Contents,At the start of this course I was worried you were becoming too close but in my attempt to drive you apart I learned something important about trust and betrayal.,This is the last test for the standard course. It's just something I whipped up for you. I thought you might enjoy a challenge for once.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-maze01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_maze01.wav,This is the last test for the standard course. It's just something I whipped up for you. I thought you might enjoy a challenge for once.,cheerful,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_maze01.wav,https://i1.theportalwiki.net/img/4/42/GLaDOS_mp_coop_tbeam_maze01.wav,Cooperative Testing Initiative,Contents,Your brains are too small to feel either of those emotions. So I can trust you one hundred percent.,"Congratulations, you completed the standard section of this course. Before we can go any further, I will need you to complete one more test outside of the standard testing track.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-maze02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_maze02.wav,"Congratulations, you completed the standard section of this course. Before we can go any further, I will need you to complete one more test outside of the standard testing track.",cheerful,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_maze02.wav,https://i1.theportalwiki.net/img/e/e4/GLaDOS_mp_coop_tbeam_maze02.wav,Cooperative Testing Initiative,Contents,This is the last test for the standard course. It's just something I whipped up for you. I thought you might enjoy a challenge for once.,Please refrain from doing those childish gestures while you are out there.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-maze03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_maze03.wav,Please refrain from doing those childish gestures while you are out there.,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_maze03.wav,https://i1.theportalwiki.net/img/d/d7/GLaDOS_mp_coop_tbeam_maze03.wav,Cooperative Testing Initiative,Contents,"Congratulations, you completed the standard section of this course. Before we can go any further, I will need you to complete one more test outside of the standard testing track.",We need to find the power station at the end of this course. The humans must have accidentally disconnected it from my grid. I am sure it was just a clerical error.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end01.wav,We need to find the power station at the end of this course. The humans must have accidentally disconnected it from my grid. I am sure it was just a clerical error.,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end01.wav,https://i1.theportalwiki.net/img/2/2c/GLaDOS_mp_coop_tbeam_end01.wav,Cooperative Testing Initiative,Contents,Please refrain from doing those childish gestures while you are out there.,Oh those clerks.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end02.wav,Oh those clerks.,sarcastic,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end02.wav,https://i1.theportalwiki.net/img/5/5b/GLaDOS_mp_coop_tbeam_end02.wav,Cooperative Testing Initiative,Contents,We need to find the power station at the end of this course. The humans must have accidentally disconnected it from my grid. I am sure it was just a clerical error.,Did you think the electrical switch was down there?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end11.wav,Did you think the electrical switch was down there?,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end11.wav,https://i1.theportalwiki.net/img/0/04/GLaDOS_mp_coop_tbeam_end11.wav,Cooperative Testing Initiative,Contents,Oh those clerks.,You may want to try and avoid those turrets.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end12-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end12.wav,You may want to try and avoid those turrets.,error/system,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end12.wav,https://i1.theportalwiki.net/img/5/5c/GLaDOS_mp_coop_tbeam_end12.wav,Cooperative Testing Initiative,Contents,Did you think the electrical switch was down there?,"At this rate, our best hope is for the fuel cell to meltdown in 2 million years and hope the explosion powers the system.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end13-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end13.wav,"At this rate, our best hope is for the fuel cell to meltdown in 2 million years and hope the explosion powers the system.",inquisitive,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end13.wav,https://i1.theportalwiki.net/img/0/09/GLaDOS_mp_coop_tbeam_end13.wav,Cooperative Testing Initiative,Contents,You may want to try and avoid those turrets.,You two aren't lost are you?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end14-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end14.wav,You two aren't lost are you?,error/system,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end14.wav,https://i1.theportalwiki.net/img/e/eb/GLaDOS_mp_coop_tbeam_end14.wav,Cooperative Testing Initiative,Contents,"At this rate, our best hope is for the fuel cell to meltdown in 2 million years and hope the explosion powers the system.",You are having so much trouble navigating this space; I wish I could say I created this test.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end15-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end15.wav,You are having so much trouble navigating this space; I wish I could say I created this test.,error/system,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end15.wav,https://i1.theportalwiki.net/img/7/7e/GLaDOS_mp_coop_tbeam_end15.wav,Cooperative Testing Initiative,Contents,You two aren't lost are you?,You did it! You powered on the system.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end10-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end10.wav,You did it! You powered on the system.,error/system,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end10.wav,https://i1.theportalwiki.net/img/f/f1/GLaDOS_mp_coop_tbeam_end10.wav,Cooperative Testing Initiative,Contents,You are having so much trouble navigating this space; I wish I could say I created this test.,I'm fully connected. I can see everything.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-tbeam-end09-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_tbeam_end09.wav,I'm fully connected. I can see everything.,error/system,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_tbeam_end09.wav,https://i1.theportalwiki.net/img/6/6e/GLaDOS_mp_coop_tbeam_end09.wav,Cooperative Testing Initiative,Contents,You did it! You powered on the system.,See nothing bad happened.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-coop-wall-5end02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_coop_wall_5end02.wav,See nothing bad happened.,deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_coop_wall_5end02.wav,https://i1.theportalwiki.net/img/6/6f/GLaDOS_mp_coop_wall_5end02.wav,Cooperative Testing Initiative,Contents,I'm fully connected. I can see everything.,"You were right, Orange. Blue was dumb enough to fall for your trap.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-blue01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_blue01.wav,"You were right, Orange. Blue was dumb enough to fall for your trap.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_blue01.wav,https://i1.theportalwiki.net/img/f/fb/GLaDOS_mp_subterfugedeath_blue01.wav,Cooperative Testing Initiative,Contents,See nothing bad happened.,"Orange, that transpired just as you said it would.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-blue02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_blue02.wav,"Orange, that transpired just as you said it would.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_blue02.wav,https://i1.theportalwiki.net/img/4/40/GLaDOS_mp_subterfugedeath_blue02.wav,Cooperative Testing Initiative,Contents,"You were right, Orange. Blue was dumb enough to fall for your trap.","I agree, Orange. That was entertaining.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-blue03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_blue03.wav,"I agree, Orange. That was entertaining.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_blue03.wav,https://i1.theportalwiki.net/img/7/70/GLaDOS_mp_subterfugedeath_blue03.wav,Cooperative Testing Initiative,Contents,"Orange, that transpired just as you said it would.","Yes Orange, Blue did act like a fool just now.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-blue04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_blue04.wav,"Yes Orange, Blue did act like a fool just now.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_blue04.wav,https://i1.theportalwiki.net/img/4/4a/GLaDOS_mp_subterfugedeath_blue04.wav,Cooperative Testing Initiative,Contents,"I agree, Orange. That was entertaining.","Blue, that transpired just as you said it would.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-orange02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_orange02.wav,"Blue, that transpired just as you said it would.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_orange02.wav,https://i1.theportalwiki.net/img/7/7e/GLaDOS_mp_subterfugedeath_orange02.wav,Cooperative Testing Initiative,Contents,"Yes Orange, Blue did act like a fool just now.","I agree, Blue. That was entertaining.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-orange03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_orange03.wav,"I agree, Blue. That was entertaining.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_orange03.wav,https://i1.theportalwiki.net/img/2/27/GLaDOS_mp_subterfugedeath_orange03.wav,Cooperative Testing Initiative,Contents,"Blue, that transpired just as you said it would.","Yes, I know you did that, Blue. Don't look so proud.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-orange06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_orange06.wav,"Yes, I know you did that, Blue. Don't look so proud.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_orange06.wav,https://i1.theportalwiki.net/img/a/af/GLaDOS_mp_subterfugedeath_orange06.wav,Cooperative Testing Initiative,Contents,"I agree, Blue. That was entertaining.","Blue, being the last one standing is not the goal.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
cooperative-testing-initiative|contents|glados-mp-subterfugedeath-orange08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_mp_subterfugedeath_orange08.wav,"Blue, being the last one standing is not the goal.",deadpan,1.0,Cooperative Testing Initiative | Contents,"GLaDOS,Cooperative Testing Initiative,Contents",,,GLaDOS,en,,GLaDOS_mp_subterfugedeath_orange08.wav,https://i1.theportalwiki.net/img/a/ad/GLaDOS_mp_subterfugedeath_orange08.wav,Cooperative Testing Initiative,Contents,"Yes, I know you did that, Blue. Don't look so proud.","This final course is training to reach the human vault. So this actually has a purpose. Those other courses were fun, but let's be honest, I need human test subjects for it to be science.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Cooperative_Testing_Initiative%29,Portal Wiki (CC BY 4.0)
